"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"03011201";"03011200";"2";"St.hanshaugen Rode 1";;""
"03011202";"03011200";"2";"St.hanshaugen Rode 2";;""
"03011203";"03011200";"2";"St.hanshaugen Rode 3";;""
"03011204";"03011200";"2";"St.hanshaugen Rode 4";;""
"03011205";"03011200";"2";"St.hanshaugen Rode 5";;""
"03011206";"03011200";"2";"St.hanshaugen Rode 6";;""
"03011207";"03011200";"2";"St.hanshaugen Rode 7";;""
"03011208";"03011200";"2";"St.hanshaugen Rode 8";;""
"03011209";"03011200";"2";"St.hanshaugen Rode 9";;""
"03011210";"03011200";"2";"St.hanshaugen Rode 10";;""
"03011211";"03011200";"2";"St.hanshaugen Rode 11";;""
"03011300";"";"1";"Gamle Aker";;""
"03011301";"03011300";"2";"Gamle Aker Rode 1";;""
"03011302";"03011300";"2";"Gamle Aker Rode 2";;""
"03011303";"03011300";"2";"Gamle Aker Rode 3";;""
"03011304";"03011300";"2";"Gamle Aker Rode 4";;""
"03011305";"03011300";"2";"Gamle Aker Rode 5";;""
"03011400";"";"1";"Ila";;""
"03011401";"03011400";"2";"Ila Rode 1";;""
"03011402";"03011400";"2";"Ila Rode 2";;""
"03011403";"03011400";"2";"Ila Rode 3";;""
"03011404";"03011400";"2";"Ila Rode 4";;""
"03011405";"03011400";"2";"Ila Rode 5";;""
"03011406";"03011400";"2";"Ila Rode 6";;""
"03011500";"";"1";"Lindern";;""
"03011501";"03011500";"2";"Lindern Rode 1";;""
"03011502";"03011500";"2";"Lindern Rode 2";;""
"03011503";"03011500";"2";"Lindern Rode 3";;""
"03011504";"03011500";"2";"Lindern Rode 4";;""
"03011600";"";"1";"Sagene";;""
"03011601";"03011600";"2";"Sagene Rode 1";;""
"03011602";"03011600";"2";"Sagene Rode 2";;""
"03011603";"03011600";"2";"Sagene Rode 3";;""
"03011604";"03011600";"2";"Sagene Rode 4";;""
