"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"04150110";"04150100";"2";"Olaroa";;""
"04150200";"";"1";"Midtre bygdelag";;""
"04150201";"04150200";"2";"Karudhagen";;""
"04150202";"04150200";"2";"Kilde";;""
"04150203";"04150200";"2";"Veensli";;""
"04150204";"04150200";"2";"Bergum";;""
"04150205";"04150200";"2";"Sigstad";;""
"04150206";"04150200";"2";"Østbygda";;""
"04150207";"04150200";"2";"Mosjømarka";;""
"04150208";"04150200";"2";"Brænderiet";;""
"04150209";"04150200";"2";"Slettmoen";;""
"04150210";"04150200";"2";"Lund";;""
"04150211";"04150200";"2";"Løten kirke";;""
"04150300";"";"1";"Nordre bygdelag";;""
"04150301";"04150300";"2";"Reksla";;""
"04150302";"04150300";"2";"Jønsrud";;""
"04150303";"04150300";"2";"Heimdal";;""
"04150304";"04150300";"2";"Ringnes";;""
"04150305";"04150300";"2";"Nordbygda";;""
"04150306";"04150300";"2";"Gryllingseter";;""
"04150307";"04150300";"2";"Savalseter";;""
"04170100";"";"1";"Tangen";;""
"04170101";"04170100";"2";"Mostue";;""
"04170102";"04170100";"2";"Hestnes";;""
"04170103";"04170100";"2";"Espa";;""
"04170104";"04170100";"2";"Skaberud";;""
"04170105";"04170100";"2";"Hov";;""
"04170106";"04170100";"2";"Kongsparten";;""
"04170107";"04170100";"2";"Refsahl";;""
"04170108";"04170100";"2";"Mosebekken";;""
"04170109";"04170100";"2";"Steinsrud";;""
"04170110";"04170100";"2";"Vik";;""
"04170200";"";"1";"Stange";;""
"04170201";"04170200";"2";"Såstad";;""
"04170202";"04170200";"2";"Stange kirke";;""
"04170204";"04170200";"2";"Skjerden";;""
"04170205";"04170200";"2";"Næsten";;""
"04170206";"04170200";"2";"Remmen";;""
"04170207";"04170200";"2";"Parken";;""
"04170208";"04170200";"2";"Kolstad";;""
"04170209";"04170200";"2";"Sentrum";;""
"04170210";"04170200";"2";"Stange øst";;""
"04170211";"04170200";"2";"Volla";;""
"04170212";"04170200";"2";"Navneberget";;""
"04170219";"04170200";"2";"Røne";;""
"04170300";"";"1";"Ottestad";;""
"04170301";"04170300";"2";"Ottestad";;""
"04170302";"04170300";"2";"Hegsvold";;""
"04170303";"04170300";"2";"Nordstad";;""
"04170304";"04170300";"2";"Mjøslia";;""
"04170305";"04170300";"2";"Sandvika";;""
"04170306";"04170300";"2";"Gyrud";;""
"04170307";"04170300";"2";"Nordal";;""
"04170308";"04170300";"2";"Tajet";;""
"04170309";"04170300";"2";"Steen";;""
"04170310";"04170300";"2";"Nordlys";;""
"04170311";"04170300";"2";"Kjonerud";;""
"04170312";"04170300";"2";"Åkershagan";;""
"04170313";"04170300";"2";"Sanderud";;""
"04170314";"04170300";"2";"Vevla";;""
"04170315";"04170300";"2";"Flatby";;""
"04170316";"04170300";"2";"Petlund";;""
"04170317";"04170300";"2";"Gaustad";;""
"04170318";"04170300";"2";"Sakslund";;""
"04170400";"";"1";"Romedal";;""
"04170401";"04170400";"2";"Sørbygda";;""
"04170402";"04170400";"2";"Starhellinga";;""
"04170403";"04170400";"2";"Dal";;""
"04170404";"04170400";"2";"Arneberg";;""
"04170405";"04170400";"2";"Sande";;""
"04170406";"04170400";"2";"Hornemoen";;""
"04170407";"04170400";"2";"Skaun";;""
"04170408";"04170400";"2";"Brynsfilialen";;""
"04170409";"04170400";"2";"Skjerve";;""
"04170410";"04170400";"2";"Fredsvold";;""
"04170411";"04170400";"2";"Formo";;""
"04170412";"04170400";"2";"Finstad";;""
"04170413";"04170400";"2";"Gjermundstuen";;""
"04170414";"04170400";"2";"Dammen";;""
"04170415";"04170400";"2";"Bjørnsveen";;""
"04170416";"04170400";"2";"Maurdalen";;""
"04170417";"04170400";"2";"Slåttmyra";;""
"04170500";"";"1";"Vallset/Åsbygda";;""
"04170501";"04170500";"2";"Storhov";;""
"04170502";"04170500";"2";"Hågenrud";;""
"04170503";"04170500";"2";"Standerholen";;""
"04170504";"04170500";"2";"Egerom";;""
"04170505";"04170500";"2";"Bottenfjellet";;""
"04170506";"04170500";"2";"Furuset";;""
"04170507";"04170500";"2";"Åsen";;""
"04170508";"04170500";"2";"Gata";;""
"04170509";"04170500";"2";"Foss";;""
"04170510";"04170500";"2";"Amundrud";;""
"04170511";"04170500";"2";"Haraset";;""
"04170512";"04170500";"2";"Skogen";;""
"04170513";"04170500";"2";"Sjøsveen";;""
"04180100";"";"1";"Sand";;""
"04180101";"04180100";"2";"Bjelker";;""
"04180102";"04180100";"2";"Sand syd";;""
"04180103";"04180100";"2";"Sand vest";;""
"04180104";"04180100";"2";"Ruud";;""
"04180105";"04180100";"2";"Holt vest";;""
"04180106";"04180100";"2";"Trautskogen";;""
"04180107";"04180100";"2";"Holt øst";;""
"04180108";"04180100";"2";"Sand nord";;""
"04180109";"04180100";"2";"Sand øst";;""
"04180110";"04180100";"2";"Krattebøl";;""
"04180200";"";"1";"Mo";;""
"04180201";"04180200";"2";"Fjell";;""
"04180202";"04180200";"2";"Gardvik vest";;""
"04180203";"04180200";"2";"Knapper vest";;""
"04180204";"04180200";"2";"Knapper øst";;""
"04180205";"04180200";"2";"Mo";;""
"04180206";"04180200";"2";"Gardvik øst";;""
"04180207";"04180200";"2";"Austvatn";;""
"04190100";"";"1";"Skarnes";;""
"04190101";"04190100";"2";"Ullern";;""
"04190102";"04190100";"2";"Spigset";;""
"04190103";"04190100";"2";"Korsmo";;""
"04190104";"04190100";"2";"Ellingsrud";;""
"04190105";"04190100";"2";"Tronbøl";;""
"04190106";"04190100";"2";"Skarnes";;""
"04190107";"04190100";"2";"Øktner";;""
"04190200";"";"1";"Oppstad";;""
"04190201";"04190200";"2";"Bakli";;""
"04190202";"04190200";"2";"Vestby";;""
"04190203";"04190200";"2";"Farset";;""
"04190204";"04190200";"2";"Årstad";;""
"04190300";"";"1";"Strøm";;""
"04190301";"04190300";"2";"Slåstadseter";;""
"04190302";"04190300";"2";"Nordset";;""
"04190303";"04190300";"2";"Strøm";;""
"04190304";"04190300";"2";"Tjaberg";;""
"04190305";"04190300";"2";"Knutsrud";;""
"04190400";"";"1";"Sander";;""
"04190401";"04190400";"2";"Mangset";;""
"04190402";"04190400";"2";"Sander";;""
"04190403";"04190400";"2";"Stomperud";;""
"04190404";"04190400";"2";"Heiberg";;""
"04190500";"";"1";"Disenå";;""
"04190501";"04190500";"2";"Finnholt";;""
"04190502";"04190500";"2";"Setersagen";;""
"04190503";"04190500";"2";"Skøyen";;""
"04190504";"04190500";"2";"Disen";;""
"04200100";"";"1";"Vestmarka";;""
"04200101";"04200100";"2";"Bolfoss";;""
"04200102";"04200100";"2";"Rud";;""
"04200103";"04200100";"2";"Jerpset";;""
"04200104";"04200100";"2";"Harstad";;""
"04200105";"04200100";"2";"Grusjø";;""
"04200106";"04200100";"2";"Fjellskogen";;""
"04200200";"";"1";"Tollefsbøl";;""
"04200201";"04200200";"2";"Gransbråten";;""
"04200202";"04200200";"2";"Tollefsbøl";;""
"04200203";"04200200";"2";"Snesbøl";;""
"04200204";"04200200";"2";"Fjell";;""
"04200300";"";"1";"Matrand";;""
"04200301";"04200300";"2";"Dal";;""
"04200302";"04200300";"2";"Kisen";;""
"04200303";"04200300";"2";"Matrand";;""
"04200304";"04200300";"2";"Torp";;""
"04200305";"04200300";"2";"Holseter";;""
"04200306";"04200300";"2";"Bråta";;""
"04200307";"04200300";"2";"Åklangberget";;""
"04200308";"04200300";"2";"Åbogsmoen";;""
"04200400";"";"1";"Skotterud";;""
"04200401";"04200400";"2";"Skotterudmyra";;""
"04200402";"04200400";"2";"Skotterud";;""
"04200403";"04200400";"2";"Skotterud Hageby";;""
"04200404";"04200400";"2";"Gartneriet";;""
"04200405";"04200400";"2";"Hallbekken";;""
"04200406";"04200400";"2";"Tuhusmoen";;""
"04200407";"04200400";"2";"Skotterudskogen";;""
"04200408";"04200400";"2";"Trandem";;""
"04200409";"04200400";"2";"Ilag";;""
"04200500";"";"1";"Magnor";;""
"04200501";"04200500";"2";"Magnoråsen";;""
"04200502";"04200500";"2";"Maridal";;""
"04200503";"04200500";"2";"Gaustadmoen";;""
"04200504";"04200500";"2";"Vilsbergfeltet";;""
"04200505";"04200500";"2";"Høgsætermoen";;""
"04200506";"04200500";"2";"Gjøvika";;""
"04200507";"04200500";"2";"Gaustadsæter";;""
"04200508";"04200500";"2";"Svendsrud";;""
"04200509";"04200500";"2";"Nevjen";;""
"04200510";"04200500";"2";"Finsrud";;""
"04230100";"";"1";"Vestsida";;""
"04230101";"04230100";"2";"Jaren";;""
"04230102";"04230100";"2";"Skjelmerud";;""
"04230103";"04230100";"2";"Refset";;""
"04230104";"04230100";"2";"Risberget";;""
"04230105";"04230100";"2";"Bjørke";;""
"04230106";"04230100";"2";"Nesskogen";;""
"04230200";"";"1";"Namnå";;""
"04230201";"04230200";"2";"Sorknes";;""
"04230202";"04230200";"2";"Namnå nordre";;""
"04230203";"04230200";"2";"Namnå søndre";;""
"04230204";"04230200";"2";"Monsrud";;""
"04230300";"";"1";"Kirkenær";;""
"04230301";"04230300";"2";"Kirkenær sentrum";;""
"04230302";"04230300";"2";"Kirkenær aust";;""
"04230303";"04230300";"2";"Bårderud";;""
"04230304";"04230300";"2";"Gruetunet";;""
"04230305";"04230300";"2";"Vollermoen";;""
"04230306";"04230300";"2";"Kila";;""
"04230307";"04230300";"2";"Kirkenær vest";;""
"04230308";"04230300";"2";"Bjørnstad";;""
"04230400";"";"1";"Grinder/Tjura";;""
"04230401";"04230400";"2";"Møllerud";;""
"04230402";"04230400";"2";"Gard";;""
"04230403";"04230400";"2";"Mo";;""
"04230404";"04230400";"2";"Grinder";;""
"04230405";"04230400";"2";"Vellingroa";;""
"04230406";"04230400";"2";"Frysjøberget";;""
"04230500";"";"1";"Grue Finnskog";;""
"04230501";"04230500";"2";"Skasenden";;""
"04230502";"04230500";"2";"Storberget/Rotneberget";;""
"04230503";"04230500";"2";"Løvberget/Rotberget";;""
"04230504";"04230500";"2";"Løvhaugen";;""
"04230505";"04230500";"2";"Vålberget";;""
"04230506";"04230500";"2";"Svullrya";;""
"04230507";"04230500";"2";"Askogsberget/Linna";;""
"04250100";"";"1";"Åsnes Vestside";;""
"04250101";"04250100";"2";"Åsa";;""
"04250102";"04250100";"2";"Lauta";;""
"04250103";"04250100";"2";"Jara";;""
"04250104";"04250100";"2";"Østmo/Korsmo";;""
"04250105";"04250100";"2";"Hof/Åsa";;""
"04250200";"";"1";"Flisa";;""
"04250201";"04250200";"2";"Haslerud";;""
"04250202";"04250200";"2";"Flisa vest";;""
"04250203";"04250200";"2";"Flisa øst m/Floberghagen";;""
"04250204";"04250200";"2";"Kjølaberget øst";;""
"04250205";"04250200";"2";"Keserud/Toverud";;""
"04250206";"04250200";"2";"Kravdalen/Lisarud";;""
"04250207";"04250200";"2";"Bashammeren/Sletta";;""
"04250300";"";"1";"Sønsterud";;""
"04250301";"04250300";"2";"Sjøli";;""
"04250302";"04250300";"2";"Glorviken";;""
"04250303";"04250300";"2";"Kjellmyra vest";;""
"04250304";"04250300";"2";"Kjellmyra øst";;""
"04250305";"04250300";"2";"Sønsterud";;""
"04250400";"";"1";"Finnskogen";;""
"04250401";"04250400";"2";"Kilen";;""
"04250402";"04250400";"2";"Velta";;""
"04250403";"04250400";"2";"Linna/Ramsli";;""
"04250404";"04250400";"2";"Gretviken/Flisdalen";;""
"04250405";"04250400";"2";"Hof vestre Finnskog";;""
"04250406";"04250400";"2";"Breidsjøberget";;""
"04250500";"";"1";"Arneberg";;""
"04250501";"04250500";"2";"Børke";;""
"04250502";"04250500";"2";"Arneberg";;""
"04250503";"04250500";"2";"Kveset";;""
"04260100";"";"1";"Våler";;""
"04260101";"04260100";"2";"Rud";;""
"04260102";"04260100";"2";"Bergesiden";;""
"04260103";"04260100";"2";"Haslemoen";;""
"04260104";"04260100";"2";"Våler";;""
"04260200";"";"1";"Braskereidfoss";;""
"04260201";"04260200";"2";"Nordenberg";;""
"04260202";"04260200";"2";"Braskereidfoss";;""
"04260300";"";"1";"Risberget";;""
"04260301";"04260300";"2";"Stræte";;""
"04260302";"04260300";"2";"Ranum";;""
"04260303";"04260300";"2";"Tøråsen";;""
"04260304";"04260300";"2";"Risberget";;""
"04260305";"04260300";"2";"Gravberget";;""
"04270100";"";"1";"Strandbygda";;""
"04270101";"04270100";"2";"Øksna";;""
"04270102";"04270100";"2";"Grundset";;""
"04270103";"04270100";"2";"Sundsvoll";;""
"04270104";"04270100";"2";"Svanåsen";;""
"04270200";"";"1";"Vestad";;""
"04270201";"04270200";"2";"Vestad sentrum";;""
"04270202";"04270200";"2";"Vestad syd";;""
"04270203";"04270200";"2";"Terningen";;""
"04270204";"04270200";"2";"Texas/Travbanen";;""
"04270205";"04270200";"2";"Grindalsmoen";;""
"04270300";"";"1";"Leiret nord/Søbakken";;""
"04270301";"04270300";"2";"Leiret sentrum nord";;""
"04270302";"04270300";"2";"Nordleiret vest";;""
"04270303";"04270300";"2";"Nordleiret øst";;""
"04270304";"04270300";"2";"Søbakken";;""
"04270305";"04270300";"2";"Strandmoen vest";;""
"04270306";"04270300";"2";"Strandmoen øst";;""
"04270400";"";"1";"Leiret syd";;""
"04270401";"04270400";"2";"Leiret sentrum";;""
"04270402";"04270400";"2";"Leiret sentrum syd";;""
"04270403";"04270400";"2";"Gaarderløkka";;""
"04270404";"04270400";"2";"Mastmoen";;""
"04270405";"04270400";"2";"Fjeldsetlia";;""
"04270406";"04270400";"2";"Øverleiret/Bryggeriberget";;""
"04270407";"04270400";"2";"Løvbergsmoen";;""
"04270500";"";"1";"Hanstad";;""
"04270501";"04270500";"2";"Hanstad vest";;""
"04270502";"04270500";"2";"Hanstad nord";;""
"04270503";"04270500";"2";"Hanstad syd";;""
"04270504";"04270500";"2";"Helset";;""
"04270600";"";"1";"Søndre Elverum";;""
"04270601";"04270600";"2";"Hagen/Bjølset";;""
"04270602";"04270600";"2";"Heradsbygd nord";;""
"04270603";"04270600";"2";"Heradsbygd syd";;""
"04270604";"04270600";"2";"Jømna";;""
"04270605";"04270600";"2";"Hogstadgrenda";;""
"04270606";"04270600";"2";"Melåsberget";;""
"04270700";"";"1";"Hernes";;""
"04270701";"04270700";"2";"Nedre Hernes";;""
"04270702";"04270700";"2";"Vestre Hernes";;""
"04270703";"04270700";"2";"Østre Hernes";;""
"04270800";"";"1";"Østre Elverum";;""
"04270801";"04270800";"2";"Horndalen";;""
"04270802";"04270800";"2";"Kirkeby";;""
"04270803";"04270800";"2";"Julussdalen";;""
"04270804";"04270800";"2";"Bergheim";;""
"04270900";"";"1";"Sørskogbygda";;""
"04270901";"04270900";"2";"Sætre";;""
"04270902";"04270900";"2";"Kirkekretsen";;""
"04270903";"04270900";"2";"Brattberget";;""
"04270904";"04270900";"2";"Kynndalen";;""
"04270905";"04270900";"2";"Hornmoen/Likvern";;""
"04280100";"";"1";"Ljørdalen";;""
"04280101";"04280100";"2";"Drevdalen";;""
"04280102";"04280100";"2";"Skåret";;""
"04280103";"04280100";"2";"Ljørdalen nord";;""
"04280104";"04280100";"2";"Ljørdalen sør";;""
"04280105";"04280100";"2";"Støa";;""
"04280200";"";"1";"Østby";;""
"04280201";"04280200";"2";"Nesvoldberget";;""
"04280202";"04280200";"2";"Galåsen";;""
"04280203";"04280200";"2";"Landsjøåsen";;""
"04280204";"04280200";"2";"Østby";;""
"04280205";"04280200";"2";"Fjellbygda";;""
"04280206";"04280200";"2";"Østby vest";;""
"04280300";"";"1";"Nybergsund";;""
"04280301";"04280300";"2";"Lutnes";;""
"04280302";"04280300";"2";"Skjærberget";;""
"04280303";"04280300";"2";"Plassen";;""
"04280305";"04280300";"2";"Knetten";;""
"04280306";"04280300";"2";"Nybergsund nord";;""
"04280307";"04280300";"2";"Nybergsund sør";;""
"04280308";"04280300";"2";"Grøndalen";;""
"04280309";"04280300";"2";"Nyhus";;""
"04280310";"04280300";"2";"Vestsjøberget";;""
"04280311";"04280300";"2";"Engemoen 1";;""
"04280400";"";"1";"Vestre Trysil";;""
"04280401";"04280400";"2";"Tørberget";;""
"04280402";"04280400";"2";"Midtskogsberget";;""
"04280403";"04280400";"2";"Mellomgård";;""
"04280404";"04280400";"2";"Kvitsten";;""
"04280405";"04280400";"2";"Sveen";;""
"04280406";"04280400";"2";"Hammeren";;""
"04280500";"";"1";"Innbygda";;""
"04280501";"04280500";"2";"Vestby";;""
"04280502";"04280500";"2";"Kjellås";;""
"04280503";"04280500";"2";"Vestad";;""
"04280504";"04280500";"2";"Grindbekken";;""
"04280505";"04280500";"2";"Innbygda sentrum";;""
"04280506";"04280500";"2";"Ørådalen";;""
"04280507";"04280500";"2";"Innbygda øst";;""
"04280508";"04280500";"2";"Øverbygda";;""
"04280509";"04280500";"2";"Flendalen";;""
"04280600";"";"1";"Jordet";;""
"04280601";"04280600";"2";"Jordet";;""
"04280602";"04280600";"2";"Jordet vest";;""
"04280603";"04280600";"2";"Slettås";;""
"04280604";"04280600";"2";"Eltedalen";;""
"04280605";"04280600";"2";"Eidet";;""
"04290100";"";"1";"Rena";;""
"04290101";"04290100";"2";"Vestre Åbu";;""
"04290102";"04290100";"2";"Åsta";;""
"04290103";"04290100";"2";"Øvre Åsbygda";;""
"04290104";"04290100";"2";"Korperud";;""
"04290105";"04290100";"2";"Bekkelaget";;""
"04290106";"04290100";"2";"Tallmoen";;""
"04290107";"04290100";"2";"Rogstadmoen";;""
"04290108";"04290100";"2";"Arnestad";;""
"04290109";"04290100";"2";"Grinihagen";;""
"04290110";"04290100";"2";"Søndre Kirkeberget";;""
"04290111";"04290100";"2";"Rena";;""
"04290112";"04290100";"2";"Nordre Kirkeberget";;""
"04290113";"04290100";"2";"Lappland";;""
"04290114";"04290100";"2";"Hovdmoen";;""
"04290200";"";"1";"Deset";;""
"04290201";"04290200";"2";"Østre Åbu";;""
"04290202";"04290200";"2";"Pilgrimen";;""
"04290203";"04290200";"2";"Haugedalen";;""
"04290204";"04290200";"2";"Kilde";;""
"04290205";"04290200";"2";"Øgle-Viken";;""
"04290206";"04290200";"2";"Blikkberget";;""
"04290207";"04290200";"2";"Ulvåa";;""
"04290208";"04290200";"2";"Rød";;""
"04290209";"04290200";"2";"Deset";;""
"04290210";"04290200";"2";"Løsset";;""
"04290300";"";"1";"Nordre Osen";;""
"04290301";"04290300";"2";"Valmen";;""
"04290302";"04290300";"2";"Slemdalen";;""
"04290303";"04290300";"2";"Osdalen";;""
"04290304";"04290300";"2";"Vika";;""
"04290305";"04290300";"2";"Osnesset";;""
"04300100";"";"1";"Søndre";;""
"04300101";"04300100";"2";"Steinvik";;""
"04300102";"04300100";"2";"Strand";;""
"04300103";"04300100";"2";"Opphus";;""
"04300104";"04300100";"2";"Evenstad";;""
"04300105";"04300100";"2";"Mykleby";;""
"04300106";"04300100";"2";"Imsroa";;""
"04300107";"04300100";"2";"Stai";;""
"04300200";"";"1";"Midtre";;""
"04300201";"04300200";"2";"Negård";;""
"04300202";"04300200";"2";"Westgård";;""
"04300203";"04300200";"2";"Trønnes";;""
"04300204";"04300200";"2";"Koppang sør";;""
"04300205";"04300200";"2";"Sentrum";;""
"04300206";"04300200";"2";"Koppang øst";;""
"04300207";"04300200";"2";"Koppang vest";;""
"04300208";"04300200";"2";"Båsrøsta";;""
"04300209";"04300200";"2";"Koppang nord";;""
"04300300";"";"1";"Nordre";;""
"04300301";"04300300";"2";"Bjørå";;""
"04300302";"04300300";"2";"Atna";;""
"04300303";"04300300";"2";"Nedre Atnedal";;""
"04300304";"04300300";"2";"Mogrenna";;""
"04300305";"04300300";"2";"Øverdalen";;""
"04300306";"04300300";"2";"Atnbrua vest";;""
"04300307";"04300300";"2";"Atnbrua øst";;""
"04320100";"";"1";"Ytre Rendalen";;""
"04320101";"04320100";"2";"Sjøli";;""
"04320102";"04320100";"2";"Fiskviklia";;""
"04320103";"04320100";"2";"Nyberget";;""
"04320104";"04320100";"2";"Lomnes";;""
"04320105";"04320100";"2";"Åkre";;""
"04320106";"04320100";"2";"Otnes";;""
"04320107";"04320100";"2";"Hornset";;""
"04320108";"04320100";"2";"Renådalen";;""
"04320200";"";"1";"Øvre Rendalen";;""
"04320201";"04320200";"2";"Hanestad";;""
"04320202";"04320200";"2";"Berger";;""
"04320203";"04320200";"2";"Bergset";;""
"04320204";"04320200";"2";"Østagrenda";;""
"04320205";"04320200";"2";"Haugset";;""
"04320206";"04320200";"2";"Elvål";;""
"04320207";"04320200";"2";"Unset";;""
"04320208";"04320200";"2";"Finstad";;""
"04320209";"04320200";"2";"Misterdalen";;""
"04320210";"04320200";"2";"Sølendalen";;""
"04340100";"";"1";"Engerdal sør";;""
"04340101";"04340100";"2";"Hylleråsen";;""
"04340102";"04340100";"2";"Heggeriset";;""
"04340103";"04340100";"2";"Engerdal";;""
"04340104";"04340100";"2";"Søre Elvdal";;""
"04340105";"04340100";"2";"Sølen";;""
"04340106";"04340100";"2";"Litlerøåsen";;""
"04340107";"04340100";"2";"Kvitvola";;""
"04340200";"";"1";"Engerdal nord";;""
"04340201";"04340200";"2";"Kvislen";;""
"04340202";"04340200";"2";"Lillebo";;""
"04340203";"04340200";"2";"Drevsjø";;""
"04340204";"04340200";"2";"Femundsenden";;""
"04340205";"04340200";"2";"Elgådalen";;""
"04340206";"04340200";"2";"Elgå";;""
"04340207";"04340200";"2";"Sømådalen";;""
"04340208";"04340200";"2";"Femundsmarka";;""
"04360100";"";"1";"Tolga";;""
"04360101";"04360100";"2";"Moan/Nordvangen";;""
"04360102";"04360100";"2";"Østvang/Røe";;""
"04360103";"04360100";"2";"Åseng/Åsen";;""
"04360104";"04360100";"2";"Bakkan/Røsebygda";;""
"04360105";"04360100";"2";"Grantævet/Haugan";;""
"04360106";"04360100";"2";"Eggan/Erlia";;""
"04360107";"04360100";"2";"Eid/Neset";;""
"04360108";"04360100";"2";"Tolgenslia";;""
"04360109";"04360100";"2";"Vollen/Brennmoen";;""
"04360110";"04360100";"2";"Hodalen";;""
"04360111";"04360100";"2";"Kåsa/Holøydalen";;""
"04360112";"04360100";"2";"Øversjødalen";;""
"04370100";"";"1";"Tylldalen/Brydalen";;""
"04370101";"04370100";"2";"Brydalen";;""
"04370102";"04370100";"2";"Tylldalen sør";;""
"04370103";"04370100";"2";"Tylldalen nord";;""
"04370200";"";"1";"Tynset sør";;""
"04370201";"04370200";"2";"Auma øst";;""
"04370202";"04370200";"2";"Kjæreng";;""
"04370203";"04370200";"2";"Sandbakken/Sandvold";;""
"04370204";"04370200";"2";"Stasjonen";;""
"04370205";"04370200";"2";"Holmen 1";;""
"04370206";"04370200";"2";"Holmen 2";;""
"04370207";"04370200";"2";"Haverslia 1";;""
"04370208";"04370200";"2";"Haverslia 2";;""
"04370209";"04370200";"2";"Haverslia 3";;""
"04370210";"04370200";"2";"Hugudal";;""
"04370211";"04370200";"2";"Østre Aaen";;""
"04370212";"04370200";"2";"Telneset";;""
"04370300";"";"1";"Tynset nord";;""
"04370301";"04370300";"2";"Auma vest";;""
"04370302";"04370300";"2";"Fåset";;""
"04370303";"04370300";"2";"Fådalen";;""
"04370304";"04370300";"2";"Eggen vest/Moan";;""
"04370305";"04370300";"2";"Eggen øst/Neby/Østby";;""
"04370306";"04370300";"2";"Tunndalen";;""
"04370307";"04370300";"2";"Aaen vest 1";;""
"04370308";"04370300";"2";"Aaen vest 2";;""
"04370309";"04370300";"2";"Øian";;""
"04370310";"04370300";"2";"Lonåsen";;""
"04370311";"04370300";"2";"Nytrøa";;""
"04370400";"";"1";"Kvikne";;""
"04370401";"04370400";"2";"Kvikneskogen";;""
"04370402";"04370400";"2";"Søndre Midtbygda";;""
"04370403";"04370400";"2";"Nordre Midtbygda";;""
"04370404";"04370400";"2";"Nerbygda";;""
"04380100";"";"1";"Steigen";;""
"04380101";"04380100";"2";"Strand/Barkald";;""
"04380102";"04380100";"2";"Kveberg";;""
"04380103";"04380100";"2";"Baugen";;""
"04380104";"04380100";"2";"Sørhus";;""
"04380105";"04380100";"2";"Kvernbekken";;""
"04380106";"04380100";"2";"Alvdal stasjon";;""
"04380107";"04380100";"2";"Steilia";;""
"04380108";"04380100";"2";"Grimshaugen";;""
"04380109";"04380100";"2";"Sandegga";;""
"04380110";"04380100";"2";"Finnbudalen";;""
"04380111";"04380100";"2";"Svartbekkjølen";;""
"04380112";"04380100";"2";"Tegningdalen";;""
"04380200";"";"1";"Plassen";;""
"04380201";"04380200";"2";"Brandvoll";;""
"04380202";"04380200";"2";"Auma";;""
"04380203";"04380200";"2";"Sivildalen";;""
"04380204";"04380200";"2";"Måna";;""
"04380205";"04380200";"2";"Brekkli";;""
"04380206";"04380200";"2";"Hyttemoen";;""
"04380207";"04380200";"2";"Plassmoen";;""
"04380208";"04380200";"2";"Lian";;""
"04380209";"04380200";"2";"Egnund";;""
"04380210";"04380200";"2";"Sølndalen";;""
"04390100";"";"1";"Folldal";;""
"04390101";"04390100";"2";"Ryeng";;""
"04390102";"04390100";"2";"Grimsbu";;""
"04390103";"04390100";"2";"Brandsnes";;""
"04390104";"04390100";"2";"Atnedal";;""
"04390105";"04390100";"2";"Søndre Kirkekrets";;""
"04390106";"04390100";"2";"Nordre Kirkekrets";;""
"04390107";"04390100";"2";"Morkagrenda";;""
"04390108";"04390100";"2";"Verket";;""
"04390109";"04390100";"2";"Husom";;""
"04390110";"04390100";"2";"Dalen østre";;""
"04390111";"04390100";"2";"Dalen vestre";;""
"04390112";"04390100";"2";"Slåen";;""
"04390113";"04390100";"2";"Folldal Østfjell nord";;""
"04390114";"04390100";"2";"Folldal Østfjell syd";;""
"04390115";"04390100";"2";"Folldal sentrum";;""
"04410100";"";"1";"Os";;""
"04410101";"04410100";"2";"Vangen";;""
"04410102";"04410100";"2";"Breen";;""
"04410103";"04410100";"2";"Moseng";;""
"04410104";"04410100";"2";"Oslia";;""
"04410105";"04410100";"2";"Østvangen";;""
"04410106";"04410100";"2";"Nøra";;""
"04410107";"04410100";"2";"Os";;""
"04410108";"04410100";"2";"Bakos";;""
"04410109";"04410100";"2";"Narjordet";;""
"04410110";"04410100";"2";"Øvre Tufsingdal";;""
"04410111";"04410100";"2";"Nedre Tufsingdal";;""
"05010100";"";"1";"Vingrom";;""
"05010101";"05010100";"2";"Jevne";;""
"05010102";"05010100";"2";"Døsen";;""
"05010103";"05010100";"2";"Nedre Saksumdal";;""
"05010104";"05010100";"2";"Øvre Saksumdal";;""
"05010200";"";"1";"Vingar";;""
"05010201";"05010200";"2";"Kolberg";;""
"05010202";"05010200";"2";"Øyre";;""
"05010203";"05010200";"2";"Vingnes";;""
"05010204";"05010200";"2";"Hov";;""
"05010300";"";"1";"Fåberg";;""
"05010301";"05010300";"2";"Jørstadmoen";;""
"05010302";"05010300";"2";"Roland";;""
"05010303";"05010300";"2";"Vestre Buvollen";;""
"05010304";"05010300";"2";"Jørstad";;""
"05010305";"05010300";"2";"Østre Buvollen";;""
"05010306";"05010300";"2";"Dal";;""
"05010307";"05010300";"2";"Fåberg tettsted";;""
"05010308";"05010300";"2";"Besserud";;""
"05010309";"05010300";"2";"Hove";;""
"05010400";"";"1";"Sentrum øst";;""
"05010401";"05010400";"2";"Øvre Nybu";;""
"05010402";"05010400";"2";"Maihaugen";;""
"05010403";"05010400";"2";"Utsiktsbakken";;""
"05010404";"05010400";"2";"Breiseth";;""
"05010405";"05010400";"2";"Mathiesens gate";;""
"05010406";"05010400";"2";"Idrettsplassen";;""
"05010407";"05010400";"2";"Suttestad";;""
"05010408";"05010400";"2";"Bekkefaret";;""
"05010409";"05010400";"2";"Berget";;""
"05010410";"05010400";"2";"Nedre Nybu";;""
"05010411";"05010400";"2";"Fylkessykehuset";;""
"05010500";"";"1";"Nordre Ål";;""
